index,name,price,promotion_price,retailer,image_url
8210,Duck Active Clean Blue 45g Bp 3ea,R59.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hfa/h8c/11120513548318/silo-product-image-v2-16Mar2023-180922-6001298998585-Straight_on-123906-1739_300Wx300H
8211,Prestige Multi Purpose Scissor,R129.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/haf/h61/10424007000094/silo-product-image-v2-08Sep2021-180227-6001355001340-front-1592082-1238_300Wx300H
8212,Joko Tagless Tea Bags 26 Pack,R27.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hcd/hf8/11325908779038/silo-product-image-v2-08Dec2023-144500-8720608603428-Straight_on-194482-3826_300Wx300H
8213,PnP Overall Set Xx Large 3 Piece,R199.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h48/h28/11124670300190/silo-product-image-v2-16Mar2023-183821-6001007261122-Straight_on-129396-8491_300Wx300H
8214,Real Home Hi-Ball Tumblers 6 Pack,R69.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h20/h4f/11187140231198/silo-product-image-v2-01Jun2023-181806-6009710270530-Straight_on-147294-3646_300Wx300H
8215,Mayfair Red Kidney Beans 400g,R25.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hf1/hab/11121872830494/silo-product-image-v2-16Mar2023-181741-6001097476901-Straight_on-118960-3908_300Wx300H
8216,Ina Paarman's Malva Pudding 500g,R79.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h83/h5a/11121269047326/silo-product-image-v2-16Mar2023-181359-6003105004380-Straight_on-117267-2945_300Wx300H
8217,Libbey Hi Ball Glass 350ml 4 Pack,R129.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/haf/h58/10772466073630/silo-product-image-v2-15Mar2022-180456-8710964893885-Straight_on-12061-21474_300Wx300H
8218,Red Bull Energy Drink Summer Edition Watermelon 24 x 250ml,R407.49,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h43/h17/10851195551774/silo-product-image-v2-26May2022-180121-9002490248758-Straight_on-37040-26936_300Wx300H
8219,Schick Xtreme 3 Disposable Razors for Women 4s,R89.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h96/hf0/11187312590878/silo-product-image-v2-01Jun2023-181911-9330344004206-Straight_on-136356-3931_300Wx300H
8220,Judy's Mild Pickled Onions 780g,R69.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h61/h09/11121373937694/silo-product-image-v2-16Mar2023-181437-6001469011044-Straight_on-117561-3114_300Wx300H
8221,Energade Sports Drink Grape 500ml,R13.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hcf/hd1/11272885993502/silo-product-image-v2-28Sep2023-180324-6001324238098-Straight_on-177238-1703_300Wx300H
8222,Nestle Aero Milk Choc 135g,R47.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h9c/he8/10920581464094/silo-product-image-v2-11Aug2022-180201-6009188000059-Straight_on-50981-1446_300Wx300H
8223,Staedtler Double Hole Sharpener,R54.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h10/h2d/11189209727006/silo-product-image-v2-01Jun2023-183440-6001151009786-Straight_on-136626-6923_300Wx300H
8224,PnP Garlic & Herbs 100ml,R39.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h00/h2c/11404696551454/silo-product-image-v2-20Apr2024-180057-6001007099572-Straight_on-221123-172_300Wx300H
8225,PnP Peanuts & Raisins 150g,R24.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hb7/h68/10773262041118/silo-product-image-v2-15Mar2022-180818-6001007296810-Straight_on-8008-23150_300Wx300H
8226,Nivea For Men Rehydrate Spf 15 75ml,R129.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h41/h3d/10891270750238/silo-product-image-v2-02Jul2022-180106-4005808224388-Straight_on-48180-4791_300Wx300H
8227,Aquafresh Milk Teeth Paste 50ml,R29.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h74/h0e/11347918487582/silo-product-image-v2-20Jan2024-180032-6001076139506-Straight_on-200130-278_300Wx300H
8228,Nestle Milkybar Choc Krackle 150g,R47.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h13/h98/11256539873310/silo-product-image-v2-31Aug2023-180219-6001068708109-Straight_on-172874-983_300Wx300H
8229,Nature's Source Nutzy Crunch 750g,R76.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h36/hf5/11196893167646/silo-product-image-v2-08Jun2023-180351-6001052003753-Straight_on-151003-993_300Wx300H
8230,Twinings Lemon & Ginger Infuso 20 Pack,R99.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h69/h65/11405531283486/silo-product-image-v2-23Apr2024-115353-070177177669-Straight_on-134198-123_300Wx300H
8231,PnP Fishmonger's Easy Peel Vannamei Prawns 400g,R99.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h4c/h1b/11010940928030/silo-product-image-v2-10Nov2022-180121-6001000019782-Straight_on-71771-6740_300Wx300H
8232,Magneto Led Headlight,R79.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h0b/hc0/11004014002206/silo-product-image-v2-03Nov2022-180145-6009710600276-Straight_on-70177-3580_300Wx300H
8233,Marltons Pet Biltong Strips Tub 500g,R89.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h1b/h58/11186229248030/silo-product-image-v2-01Jun2023-181216-6005398080829-Straight_on-143126-2206_300Wx300H
8234,LEGO DUPLO My First Girafee,R39.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h15/hae/11488850280478/silo-product-image-v2-20Sep2024-180055-5702016668063-Straight_on-250816-2669_300Wx300H
8235,Colgate Slim Soft Charcoal Toothbrush 2 Pack,R114.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h9e/h4a/10999857184798/silo-product-image-v2-01Nov2022-180137-8693495041461-Straight_on-68543-594_300Wx300H
8236,Johnson's Cotton Touch Body Lotion 500ml,R99.99,Baby Club Members Pay R79.99 (Smart Price),Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h10/hce/11124217053214/silo-product-image-v2-16Mar2023-183522-3574661427881-Straight_on-127924-7715_300Wx300H
8237,Nivea Body Cream Pfm Q10 400ml,R149.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hfb/hde/11123827671070/silo-product-image-v2-16Mar2023-183249-6001051004423-Straight_on-124760-7048_300Wx300H
8238,Clover Krush Fruit Juice Blend 100% 6 Fruit & Vitamins 1.5L,R46.99,Smart Price: R39.99,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h80/h1a/11491530833950/silo-product-image-v2-26Sep2024-180149-6001299600388-Straight_on-251333-259_300Wx300H
8239,PnP Parmesan Gratings 50g,R54.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h74/heb/11128319836190/silo-product-image-v2-16Mar2023-190125-6001000530867-Straight_on-101739-14324_300Wx300H
8240,PnP Double Sided Tape 24mm x 1m,R34.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h0c/hdd/10808335990814/silo-product-image-v2-15Apr2022-180138-6001007194451-Straight_on-23403-2477_300Wx300H
8241,Mortein Target NaturGard Complete Dispenser plus Refill (1 x 236ml),R149.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h47/h9c/11520586547230/silo-product-image-v2-14Nov2024-180043-6001106127060-Straight_on-265794-639_300Wx300H
8242,Pedigree Denta Stix Small 7 Pack,R64.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h9a/hf4/11125652324382/silo-product-image-v2-16Mar2023-184444-5010394984577-Straight_on-100036-10087_300Wx300H
8243,Mpl Black Castor Oil 100ml,R64.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h31/h98/10898503499806/silo-product-image-v2-12Jul2022-180158-6001374055782-Straight_on-49134-6561_300Wx300H
8244,PnP Desert Salt Grinder 115g,R34.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h39/hac/11404742918174/silo-product-image-v2-20Apr2024-180109-6001007294212-Straight_on-221151-252_300Wx300H
8245,Health Connection Rolled Oats 1kg,R78.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hc6/h01/9938320064542/silo-product-image-v2-14Aug2020-180156-6009614731427-front-445131-670_300Wx300H
8246,Dettol Original Personal Care Wet Wipes 10 Pack,R19.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h13/he2/11204721508382/silo-product-image-v2-21Jun2023-180111-6001106224110-Straight_on-153650-395_300Wx300H
8247,PnP White Heavy Duty Insulation Tape 20m,R20.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hcd/h1e/11400565030942/silo-product-image-v2-10Apr2024-180218-6001007253264-Straight_on-219492-2541_300Wx300H
8248,O2 Oval Roaster & Lid 43cm,R479.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h08/hc5/10773368078366/silo-product-image-v2-15Mar2022-180831-6001926082112-Straight_on-8667-23372_300Wx300H
8249,Marina Braai Salt & Pepper 400g,R49.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hd2/h76/11500891242526/silo-product-image-v2-15Oct2024-180113-6001610350046-Straight_on-253925-107_300Wx300H
8250,Duracell 2032 Lithium Coin Battery 3V 2 Pack,R64.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h37/h59/11334215041054/silo-product-image-v2-20Dec2023-180111-5000394203921-Straight_on-197614-7414_300Wx300H
8251,Fruitree 50% Apple Nectar 200ml x 6,R46.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h43/h4b/11505523490846/silo-product-image-v2-19Oct2024-180140-6001240232101-Straight_on-256962-1617_300Wx300H
8252,Borstol Regular Cough Remedy 50ml,R45.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h45/h51/11038091477022/silo-product-image-v2-03Dec2022-180113-6001390320222-Straight_on-78115-1897_300Wx300H
8253,PnP Atchar Mango Hot 380g,R39.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h1b/h2d/11123014762526/silo-product-image-v2-16Mar2023-182551-6001007246518-Straight_on-103241-5732_300Wx300H
8254,Whiskas Cat Treats with Chicken 50g,R69.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h6c/h92/11327459000350/silo-product-image-v2-08Dec2023-152839-5998749125861-Straight_on-192996-6260_300Wx300H
8255,PnP Sliced Beef Biltong 80g,R49.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h7e/h4a/10773275541534/silo-product-image-v2-15Mar2022-180819-6001007171063-Straight_on-8025-23171_300Wx300H
8256,Fruitree Long Life Mango Fruit Juice Nectar 200ml x 6,R46.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h09/h4e/11505507172382/silo-product-image-v2-19Oct2024-180136-6001240238783-Straight_on-256984-1589_300Wx300H
8257,Staedtler Traditional 2h Pencils 2 Pack,R39.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/ha2/h6f/10976812859422/silo-product-image-v2-11Oct2022-180136-4007817110089-Straight_on-61916-4007_300Wx300H
8258,Handy Andy Window & Glass Cleaner Spray 500ml,R54.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h4d/h75/11223055728670/silo-product-image-v2-15Jul2023-180148-6001087375528-Straight_on-161305-489_300Wx300H
8259,Anna Organic Panty Liner 25's,R20.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h9d/h67/11187218710558/silo-product-image-v2-01Jun2023-181835-6009612520375-Straight_on-139157-3775_300Wx300H
8260,Danone Yogi Sip Strawberry Drinking Yoghurt 250g,R14.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hed/hc3/11120346202142/silo-product-image-v2-16Mar2023-180817-6009705290215-Straight_on-114951-1469_300Wx300H
8261,President Creamy Blue Cheese 100g,R54.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h91/hcb/11135015682078/silo-product-image-v2-18Mar2023-180214-6001049120227-Straight_on-131374-722_300Wx300H
8262,Bobtail 2in1 Puppy Milky Bone Chicken 1.5kg,R99.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h36/h97/11256547934238/silo-product-image-v2-31Aug2023-180225-6001069603090-Straight_on-172946-993_300Wx300H
8263,Five Roses Chai Spice Flavour Tea 20 Pack,R39.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h66/h8f/11120744136734/silo-product-image-v2-16Mar2023-181048-6001156589238-Straight_on-122884-2112_300Wx300H
8264,Magneto Led Lantern 2.0,R219.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h95/hc6/10936408506398/silo-product-image-v2-31Aug2022-180141-6009706867119-Straight_on-53530-1713_300Wx300H
8265,BIC Turn & Colour Wax Crayons 12 Pack,R79.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h8a/h69/10926777991198/silo-product-image-v2-19Aug2022-180124-3086123174092-Straight_on-52484-2819_300Wx300H
8266,Bonaqua Naartjie Flavoured Sparkling Water 500ml x 6,R87.49,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h9b/h84/11382870605854/silo-product-image-v2-12Mar2024-180201-5449000117748-Straight_on-213009-521_300Wx300H
8267,Nivea Sun Spray Spf 30 200ml,R259.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hd0/h05/11123670679582/silo-product-image-v2-16Mar2023-183143-5025970022840-Straight_on-124550-6767_300Wx300H
8268,Clover Low Fat Ultra Pasturised Milk 2L,R36.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hb6/h24/11488063553566/silo-product-image-v2-19Sep2024-180135-6001299016110-Straight_on-250221-2248_300Wx300H
8269,Pampers New Baby Size 1 Jumbo Pack 96 Nappies,R334.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h2c/h75/11127947624478/silo-product-image-v2-16Mar2023-185836-8001090659200-Straight_on-88902-13733_300Wx300H
8270,Nederburg Rose 750ml x 12,R640.49,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/he3/ha0/11413784723486/silo-product-image-v2-10May2024-180119-46001452260006-Straight_on-222725-179_300Wx300H
8271,Groot Constantia Merlot 750ml,R255.00,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h8c/h5d/10963856228382/silo-product-image-v2-29Sep2022-180213-6002113002005-Straight_on-58380-2769_300Wx300H
8272,Labello Blackberry Lip Balm,R39.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h71/ha5/11124136869918/silo-product-image-v2-16Mar2023-183452-6001051001507-Straight_on-111372-7591_300Wx300H
8273,Vital Thick Sweet & Sour Soy Sauce 250ml,R49.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h9a/h2f/10907277819934/silo-product-image-v2-22Jul2022-180119-6001464147960-Straight_on-50528-9077_300Wx300H
8274,PnP Chicken Mixed Coarse 2kg,R49.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hd7/h26/11125859221534/silo-product-image-v2-16Mar2023-184559-6001007174903-Straight_on-103011-10413_300Wx300H
8275,Sweet Nothings Xylitol Sweetener Powder 300g,R79.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hed/h86/11127158407198/silo-product-image-v2-16Mar2023-185349-6009900111728-Straight_on-109442-12474_300Wx300H
8276,Yamachu Wasabi Paste 45g,R39.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h2e/h65/11504150708254/silo-product-image-v2-18Oct2024-181629-4930129455114-Straight_on-256096-221_300Wx300H
8277,Kanonkop Kadette Pinotage 750ml,R150.00,"Buy Any 6, Get Cheapest Free (Smart Price)",Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h3e/hfc/10989400326174/silo-product-image-v2-21Oct2022-180227-6009801167572-Straight_on-66287-1158_300Wx300H
8278,Royco Sour Cream & Chives Potato Bake 41g,R23.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h8f/h79/10890742464542/silo-product-image-v2-01Jul2022-180123-6009682956425-Straight_on-47782-4453_300Wx300H
8279,Highland Queen 3YO Scotch Whisky 750ml,R179.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hcf/h70/11121146888222/silo-product-image-v2-16Mar2023-181315-3328640122508-Straight_on-116915-2749_300Wx300H
8280,Pamper Fine Cuts Mince Beef 85g,R12.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h5b/h93/11407990751262/silo-product-image-v2-26Apr2024-180044-6009608498367-Straight_on-221662-171_300Wx300H
8281,Klipdrift Export Brandy Oval 200ml,R75.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h7e/hf6/10989413335070/silo-product-image-v2-21Oct2022-180229-6001496010539-Straight_on-66324-1192_300Wx300H
8282,Sharp El531Whb Scientific Calculator,R219.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h9c/haf/10971492352030/silo-product-image-v2-05Oct2022-180209-4974019024011-Straight_on-60987-2393_300Wx300H
8283,Southern Comfort Original 200ml,R64.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hc5/h4a/11516444868638/silo-product-image-v2-07Nov2024-180123-6001466003844-Straight_on-263082-262_300Wx300H
8284,PnP Vegetable Atchar Mild 760g,R79.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hcd/hf5/11128291917854/silo-product-image-v2-16Mar2023-190110-6001007496692-Straight_on-125830-14282_300Wx300H
8285,Honeyfields Easymelt Dark Chocolate 200g,R44.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h63/h55/11269280792606/silo-product-image-v2-23Sep2023-180224-6005284001266-Straight_on-175700-642_300Wx300H
8286,Batiste Dry Shampoo Original 200ml,R113.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hdd/hd4/11382679207966/silo-product-image-v2-12Mar2024-180103-5010724527481-Straight_on-212973-69_300Wx300H
8287,Trumps 100s & 1000s Sprinkles 75g,R29.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h15/h48/11127286759454/silo-product-image-v2-16Mar2023-185436-60061546-Straight_on-100250-12686_300Wx300H
8288,Nivea Kids Protect & Sensitive Spf50 200ml,R289.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h43/h53/11043303620638/silo-product-image-v2-08Dec2022-180123-4005900600172-Straight_on-80422-3698_300Wx300H
8289,Nutriphase Tick & Flea Chews Tabs 30 Pack,R124.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h93/hb1/10844566880286/silo-product-image-v2-20May2022-111127-6001000482548-Straight_on-35435-23485_300Wx300H
8290,Herbal Essences Strawberry & Mint Shampoo 400ml,R159.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h43/h9e/11128198397982/silo-product-image-v2-16Mar2023-190013-8001090222541-Straight_on-111180-14137_300Wx300H
8291,Storck Toffee 125g,R44.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hbd/h43/11127104208926/silo-product-image-v2-16Mar2023-185329-4014400400007-Straight_on-99846-12390_300Wx300H
8292,Jumpin Jack Popcorn Butter 100g,R25.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h0a/h9c/11223000514590/silo-product-image-v2-15Jul2023-180118-6009704172215-Straight_on-161539-405_300Wx300H
8293,PnP Black Tea 102 Pack,R39.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h58/h6b/9835569709086/silo-product-image-v2-03Jun2020-180126-6001007496821-front-427467-68_300Wx300H
8294,Starke Ayres Nutristix 10 Pack,R49.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h27/hb7/10976995508254/silo-product-image-v2-11Oct2022-180157-6001363140017-Straight_on-62261-4397_300Wx300H
8295,Pledge Multi Surface Cleaner Potpourri 300ml,R44.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h10/h28/11125749055518/silo-product-image-v2-16Mar2023-184519-6001298001124-Straight_on-126254-10238_300Wx300H
8296,4Th Street Natural Sweet Rose 750ml,R50.00,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h78/h1c/11125078392862/silo-product-image-v2-16Mar2023-184111-6001108049605-Straight_on-87693-9159_300Wx300H
8297,Band-aid Assorted Plastic Shapes Plasters 25 Pack,R36.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hfb/h0c/11124515831838/silo-product-image-v2-16Mar2023-183721-6001012171683-Straight_on-128618-8217_300Wx300H
8298,Fruitree Nectar Mediterranean 200ml x 6,R46.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h3e/h80/11505459724318/silo-product-image-v2-19Oct2024-180126-6001240232071-Straight_on-256950-1514_300Wx300H
8299,Captain Morgan Black Jamaican Rum 750ml,R239.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h42/h25/11508786429982/silo-product-image-v2-25Oct2024-180103-6001398122026-Straight_on-260406-504_300Wx300H
8300,Aquafresh Intense White & Shine 75ml,R42.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h8d/h7f/11275019124766/silo-product-image-v2-30Sep2023-180133-6001076141202-Straight_on-179079-110_300Wx300H
8301,Jeyes Disinfectant & Cleaner Original 250ml,R39.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h5b/h3d/10795467997214/silo-product-image-v2-05Apr2022-180231-6004201002904-Straight_on-18920-5562_300Wx300H
8302,Pauline 560ml Crystal Stemless Glass 4 Pack,R199.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hb3/ha6/10989755826206/silo-product-image-v2-21Oct2022-180305-8596352000598-Straight_on-64820-1948_300Wx300H
8303,Doom Blue Death Insect Powder 500g,R99.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h55/h36/11291149139998/silo-product-image-v2-25Oct2023-180133-6009523600197-Straight_on-186058-666_300Wx300H
8304,PnP Epsom Salts 100g,R18.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h1e/h08/11125922103326/silo-product-image-v2-16Mar2023-184620-6001007254964-Straight_on-103293-10504_300Wx300H
8305,PnP Ultra in Cistern Block Ocean 3ea,R32.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hd7/h8c/11126292119582/silo-product-image-v2-16Mar2023-184831-6001000535527-Straight_on-101831-11080_300Wx300H
8306,Spur Grill Basting 500g,R55.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h4e/h11/11272662450206/silo-product-image-v2-28Sep2023-180122-6009813410437-Straight_on-178160-1333_300Wx300H
8307,Marcel's English Toffee Frozen Yoghurt 1l,R84.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h1c/h6d/10771009732638/silo-product-image-v2-15Mar2022-180231-6009613960255-Straight_on-8197-18417_300Wx300H
8308,Crafted Collection Brioche Hotdog Rolls 4 Pack,R32.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hc1/h8b/11124776108062/silo-product-image-v2-16Mar2023-183903-6001000533301-Straight_on-127356-8669_300Wx300H
8309,Drostdy Hof Light Dry 5L,R200.00,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h36/he8/11307967250462/silo-product-image-v2-18Nov2023-180319-6001108110176-Straight_on-191435-1659_300Wx300H
8310,Huggies Gold Size 4+ (12-16kg) Value Pack 44 Nappies,R264.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h46/h34/11366322864158/silo-product-image-v2-19Feb2024-100132-6001019910735-Straight_on-205067-2597_300Wx300H
8311,Rhodes Mixed Fruit Jam 600g,R42.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hf5/hbb/10920153972766/silo-product-image-v2-11Aug2022-180122-6005118000571-Straight_on-51179-505_300Wx300H
8312,Lil-lets Maxi Thick Pads with Wings 20s,R44.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h7f/ha8/11121623662622/silo-product-image-v2-16Mar2023-181609-6009508406783-Straight_on-118281-3510_300Wx300H
8313,Staedtler Traditional H Pencils 2 Pack,R39.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/hf1/h01/11000264196126/silo-product-image-v2-01Nov2022-180216-4007817110072-Straight_on-68167-1471_300Wx300H
8314,Clemens Adult Nappy Extra Large Ultra 15,R302.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h44/hc2/11276784959518/silo-product-image-v2-03Oct2023-180220-6009879637083-Straight_on-179320-363_300Wx300H
8315,Colgate Triple Action Medium Toothbrush 1 Unit,R49.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h95/h4a/11293120397342/silo-product-image-v2-28Oct2023-180106-6910021100037-Straight_on-186517-409_300Wx300H
8316,Isoplus Oil Sheen Hair Spray 240ml,R39.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h6e/hf9/11012007034910/silo-product-image-v2-11Nov2022-180114-6003823002705-Straight_on-72076-7166_300Wx300H
8317,Spur Salad Dressing 1l,R143.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h09/h54/11349320564766/silo-product-image-v2-23Jan2024-180054-6009813410482-Straight_on-200410-477_300Wx300H
8318,Dove Cotton Wool Rolls 50g,R24.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h23/h1e/11188996997150/silo-product-image-v2-01Jun2023-183242-6009508400248-Straight_on-148566-6578_300Wx300H
8319,Du Toitskloof Sauvignon Blanc 750ml x 6,R390.00,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h9f/h85/10808344510494/silo-product-image-v2-15Apr2022-180138-6007676000758-Straight_on-23395-2484_300Wx300H
8320,Carmien Organic Rooibos Tea 200g,R61.99,No promo,Pick n Pay,https://cdn-prd-02.pnp.co.za/sys-master/images/h03/hc7/10772504870942/silo-product-image-v2-15Mar2022-180502-6009623190000-Straight_on-12150-21574_300Wx300H
